arm,arm_label,group,question_id,object,object_kind,tour_seen,day,weekday,weekend,hour,hour_bin,truth,truth_room,prediction,prediction_room,error_type,p_truth,p_prediction,n_selected_arms_wrong
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0006,keys_mara,personal,False,0,Mon,False,17.77,afternoon 12-18,entry_table_e1,entry,bathroom_shelf_ba1,bathroom,wrong room,0.0372,0.1448,0
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0038,plate_shared_2,shared,True,0,Mon,False,18.00,afternoon 12-18,sink_k1,kitchen,counter_k1,kitchen,"right room, wrong spot",0.0139,0.7195,10
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0030,jacket_mara,personal,False,0,Mon,False,18.20,evening 18-24,sink_k1,kitchen,bathroom_shelf_ba1,bathroom,wrong room,0.0728,0.1448,3
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0026,plate_shared_2,shared,True,0,Mon,False,19.08,evening 18-24,sink_k1,kitchen,counter_k1,kitchen,"right room, wrong spot",0.0145,0.7468,9
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0041,notebook_mara,personal,False,0,Mon,False,19.09,evening 18-24,counter_k1,kitchen,bathroom_shelf_ba1,bathroom,wrong room,0.0649,0.1290,3
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0007,laptop_mara,personal,False,0,Mon,False,19.83,evening 18-24,kitchen_table_k1,kitchen,bathroom_shelf_ba1,bathroom,wrong room,0.0649,0.1290,2
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0003,water_bottle_mara,personal,False,0,Mon,False,20.61,evening 18-24,kitchen_table_k1,kitchen,bathroom_shelf_ba1,bathroom,wrong room,0.0649,0.1290,2
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0005,glasses_mara,personal,False,0,Mon,False,21.52,evening 18-24,dish_rack_k1,kitchen,bathroom_shelf_ba1,bathroom,wrong room,0.0017,0.1290,9
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0033,glasses_mara,personal,False,0,Mon,False,22.02,evening 18-24,dish_rack_k1,kitchen,bathroom_shelf_ba1,bathroom,wrong room,0.0017,0.1290,9
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0040,water_bottle_mara,personal,False,0,Mon,False,22.35,evening 18-24,kitchen_table_k1,kitchen,bedroom_floor_b1,bedroom,wrong room,0.0561,0.1835,2
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0027,charger_mara,personal,False,0,Mon,False,23.31,evening 18-24,kitchen_table_k1,kitchen,bedroom_floor_b1,bedroom,wrong room,0.0561,0.1835,2
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0058,wallet_mara,personal,False,1,Tue,False,7.05,morning 6-12,OUT_OF_HOUSE,out of house,bedroom_floor_b1,bedroom,missed away,0.0034,0.1505,9
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0118,keys_mara,personal,False,1,Tue,False,7.23,morning 6-12,OUT_OF_HOUSE,out of house,entry_table_e1,entry,missed away,0.0686,0.5134,10
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0087,plate_shared_1,shared,True,1,Tue,False,8.20,morning 6-12,kitchen_table_k1,kitchen,cupboard_k1,kitchen,"right room, wrong spot",0.0173,0.8013,2
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0075,backpack_mara,personal,False,1,Tue,False,8.49,morning 6-12,OUT_OF_HOUSE,out of house,bedroom_floor_b1,bedroom,missed away,0.0034,0.1505,8
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0104,lunchbox_mara,personal,True,1,Tue,False,8.55,morning 6-12,OUT_OF_HOUSE,out of house,counter_k1,kitchen,missed away,0.0346,0.7994,4
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0067,lunchbox_mara,personal,True,1,Tue,False,8.56,morning 6-12,OUT_OF_HOUSE,out of house,counter_k1,kitchen,missed away,0.0346,0.7993,4
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0077,water_bottle_mara,personal,False,1,Tue,False,8.86,morning 6-12,OUT_OF_HOUSE,out of house,bedroom_floor_b1,bedroom,missed away,0.0034,0.1505,8
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0113,charger_mara,personal,False,1,Tue,False,9.01,morning 6-12,OUT_OF_HOUSE,out of house,bedroom_floor_b1,bedroom,missed away,0.0034,0.1505,7
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0065,mug_mara,personal,True,1,Tue,False,9.17,morning 6-12,counter_k1,kitchen,chair_k1,kitchen,"right room, wrong spot",0.0173,0.7959,2
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0108,keys_mara,personal,False,1,Tue,False,11.79,morning 6-12,OUT_OF_HOUSE,out of house,entry_table_e1,entry,missed away,0.0865,0.6254,10
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0117,jacket_mara,personal,False,1,Tue,False,12.37,afternoon 12-18,OUT_OF_HOUSE,out of house,counter_k1,kitchen,missed away,0.0034,0.1426,9
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0081,headphones_mara,personal,False,1,Tue,False,13.19,afternoon 12-18,OUT_OF_HOUSE,out of house,bathroom_shelf_ba1,bathroom,missed away,0.0034,0.1384,7
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0116,laptop_mara,personal,False,1,Tue,False,13.62,afternoon 12-18,OUT_OF_HOUSE,out of house,bathroom_shelf_ba1,bathroom,missed away,0.0034,0.1384,8
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0083,jacket_mara,personal,False,1,Tue,False,15.13,afternoon 12-18,OUT_OF_HOUSE,out of house,bathroom_shelf_ba1,bathroom,missed away,0.0034,0.1384,9
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0091,backpack_mara,personal,False,1,Tue,False,15.50,afternoon 12-18,OUT_OF_HOUSE,out of house,bathroom_shelf_ba1,bathroom,missed away,0.0034,0.1384,9
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0099,charger_mara,personal,False,1,Tue,False,16.28,afternoon 12-18,kitchen_table_k1,kitchen,bathroom_shelf_ba1,bathroom,wrong room,0.0513,0.1307,3
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0096,phone_mara,personal,False,1,Tue,False,16.30,afternoon 12-18,cupboard_k1,kitchen,bathroom_shelf_ba1,bathroom,wrong room,0.0876,0.1307,3
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0047,charger_mara,personal,False,1,Tue,False,16.71,afternoon 12-18,kitchen_table_k1,kitchen,bathroom_shelf_ba1,bathroom,wrong room,0.0513,0.1307,3
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0073,headphones_mara,personal,False,1,Tue,False,16.76,afternoon 12-18,OUT_OF_HOUSE,out of house,bathroom_shelf_ba1,bathroom,missed away,0.0034,0.1307,9
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0120,headphones_mara,personal,False,1,Tue,False,17.58,afternoon 12-18,OUT_OF_HOUSE,out of house,bathroom_shelf_ba1,bathroom,missed away,0.0034,0.1307,9
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0127,phone_mara,personal,False,1,Tue,False,17.61,afternoon 12-18,OUT_OF_HOUSE,out of house,bathroom_shelf_ba1,bathroom,missed away,0.0034,0.1307,9
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0110,glasses_mara,personal,False,1,Tue,False,18.72,evening 18-24,kitchen_table_k1,kitchen,bathroom_shelf_ba1,bathroom,wrong room,0.0513,0.1307,10
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0045,hairbrush_mara,personal,True,1,Tue,False,18.78,evening 18-24,bathroom_shelf_ba1,bathroom,nightstand_b1,bedroom,wrong room,0.1719,0.6175,6
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0089,laptop_mara,personal,False,1,Tue,False,19.36,evening 18-24,kitchen_table_k1,kitchen,bedroom_floor_b1,bedroom,wrong room,0.0458,0.1609,2
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0044,jacket_mara,personal,False,1,Tue,False,19.64,evening 18-24,kitchen_table_k1,kitchen,bedroom_floor_b1,bedroom,wrong room,0.0458,0.1609,11
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0078,wallet_mara,personal,False,1,Tue,False,20.55,evening 18-24,dish_rack_k1,kitchen,bedroom_floor_b1,bedroom,wrong room,0.0221,0.1609,11
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0066,glasses_mara,personal,False,1,Tue,False,22.32,evening 18-24,kitchen_table_k1,kitchen,bedroom_floor_b1,bedroom,wrong room,0.0391,0.1366,9
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0060,laptop_mara,personal,False,1,Tue,False,22.33,evening 18-24,kitchen_table_k1,kitchen,bedroom_floor_b1,bedroom,wrong room,0.0391,0.1366,1
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0128,backpack_mara,personal,False,1,Tue,False,22.35,evening 18-24,entry_hook_e1,entry,bedroom_floor_b1,bedroom,wrong room,0.0017,0.1366,9
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0084,plate_shared_2,shared,True,1,Tue,False,22.37,evening 18-24,kitchen_table_k1,kitchen,counter_k1,kitchen,"right room, wrong spot",0.0058,0.8961,9
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0140,charger_mara,personal,False,2,Wed,False,4.44,night 0-6,kitchen_table_k1,kitchen,bedroom_floor_b1,bedroom,wrong room,0.0391,0.1366,1
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0156,laptop_mara,personal,False,2,Wed,False,4.92,night 0-6,kitchen_table_k1,kitchen,bedroom_floor_b1,bedroom,wrong room,0.0391,0.1366,1
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0208,plate_shared_2,shared,True,2,Wed,False,4.96,night 0-6,kitchen_table_k1,kitchen,counter_k1,kitchen,"right room, wrong spot",0.0077,0.8492,1
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0217,jacket_mara,personal,False,2,Wed,False,5.66,night 0-6,kitchen_table_k1,kitchen,bedroom_floor_b1,bedroom,wrong room,0.0391,0.1366,1
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0216,lunchbox_mara,personal,True,2,Wed,False,5.71,night 0-6,sink_k1,kitchen,counter_k1,kitchen,"right room, wrong spot",0.0174,0.6618,5
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0176,backpack_mara,personal,False,2,Wed,False,5.81,night 0-6,entry_hook_e1,entry,kitchen_table_k1,kitchen,wrong room,0.0017,0.1426,2
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0151,hairbrush_mara,personal,True,2,Wed,False,6.62,morning 6-12,bathroom_shelf_ba1,bathroom,nightstand_b1,bedroom,wrong room,0.4047,0.4156,0
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0135,notebook_mara,personal,False,2,Wed,False,7.15,morning 6-12,OUT_OF_HOUSE,out of house,counter_k1,kitchen,missed away,0.0445,0.6343,10
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0168,charger_mara,personal,False,2,Wed,False,7.20,morning 6-12,OUT_OF_HOUSE,out of house,kitchen_table_k1,kitchen,missed away,0.0534,0.4372,9
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0182,keys_mara,personal,False,2,Wed,False,7.54,morning 6-12,OUT_OF_HOUSE,out of house,cupboard_k1,kitchen,missed away,0.0461,0.3708,9
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0194,notebook_mara,personal,False,2,Wed,False,8.15,morning 6-12,OUT_OF_HOUSE,out of house,counter_k1,kitchen,missed away,0.0445,0.6300,10
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0167,jacket_mara,personal,False,2,Wed,False,8.58,morning 6-12,OUT_OF_HOUSE,out of house,kitchen_table_k1,kitchen,missed away,0.0536,0.4338,10
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0221,makeup_kit_mara,personal,True,2,Wed,False,8.62,morning 6-12,kitchen_table_k1,kitchen,bathroom_shelf_ba1,bathroom,wrong room,0.0020,0.8676,8
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0218,headphones_mara,personal,False,2,Wed,False,8.92,morning 6-12,OUT_OF_HOUSE,out of house,cupboard_k1,kitchen,missed away,0.0564,0.4550,8
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0141,headphones_mara,personal,False,2,Wed,False,9.57,morning 6-12,OUT_OF_HOUSE,out of house,cupboard_k1,kitchen,missed away,0.0596,0.4791,8
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0154,lunchbox_mara,personal,True,2,Wed,False,9.78,morning 6-12,OUT_OF_HOUSE,out of house,sink_k1,kitchen,missed away,0.0582,0.4523,6
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0190,headphones_mara,personal,False,2,Wed,False,10.37,morning 6-12,OUT_OF_HOUSE,out of house,cupboard_k1,kitchen,missed away,0.0596,0.4759,8
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0203,charger_mara,personal,False,2,Wed,False,10.55,morning 6-12,OUT_OF_HOUSE,out of house,kitchen_table_k1,kitchen,missed away,0.0568,0.4519,8
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0179,lunchbox_mara,personal,True,2,Wed,False,11.42,morning 6-12,OUT_OF_HOUSE,out of house,sink_k1,kitchen,missed away,0.0558,0.4268,6
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0136,mug_mara,personal,True,2,Wed,False,11.64,morning 6-12,kitchen_table_k1,kitchen,counter_k1,kitchen,"right room, wrong spot",0.0040,0.5611,7
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0198,glasses_mara,personal,False,2,Wed,False,13.32,afternoon 12-18,OUT_OF_HOUSE,out of house,kitchen_table_k1,kitchen,missed away,0.0620,0.4829,9
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0142,plate_shared_2,shared,True,2,Wed,False,13.55,afternoon 12-18,counter_k1,kitchen,kitchen_table_k1,kitchen,"right room, wrong spot",0.2548,0.4029,1
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0195,pen_mara,personal,True,2,Wed,False,13.96,afternoon 12-18,counter_k1,kitchen,dish_rack_k1,kitchen,"right room, wrong spot",0.0052,0.5632,7
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0200,plate_shared_2,shared,True,2,Wed,False,14.30,afternoon 12-18,counter_k1,kitchen,kitchen_table_k1,kitchen,"right room, wrong spot",0.2686,0.3915,0
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0180,hairbrush_mara,personal,True,2,Wed,False,14.40,afternoon 12-18,bathroom_shelf_ba1,bathroom,nightstand_b1,bedroom,wrong room,0.2965,0.4988,3
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0181,mug_mara,personal,True,2,Wed,False,15.36,afternoon 12-18,kitchen_table_k1,kitchen,counter_k1,kitchen,"right room, wrong spot",0.0058,0.5443,10
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0157,keys_mara,personal,False,2,Wed,False,16.18,afternoon 12-18,entry_table_e1,entry,cupboard_k1,kitchen,wrong room,0.0461,0.5866,8
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0149,jacket_mara,personal,False,2,Wed,False,16.58,afternoon 12-18,entry_hook_e1,entry,kitchen_table_k1,kitchen,wrong room,0.0048,0.5321,10
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0201,makeup_kit_mara,personal,True,2,Wed,False,16.66,afternoon 12-18,kitchen_table_k1,kitchen,bathroom_shelf_ba1,bathroom,wrong room,0.0135,0.5387,8
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0137,pen_mara,personal,True,2,Wed,False,17.72,afternoon 12-18,chair_k1,kitchen,dish_rack_k1,kitchen,"right room, wrong spot",0.0071,0.5585,11
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0214,pot_shared_1,shared,True,2,Wed,False,17.93,afternoon 12-18,sink_k1,kitchen,cupboard_k1,kitchen,"right room, wrong spot",0.0050,0.8420,10
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0199,plate_shared_1,shared,True,2,Wed,False,18.06,evening 18-24,sink_k1,kitchen,kitchen_table_k1,kitchen,"right room, wrong spot",0.0072,0.5539,11
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0202,bowl_shared_2,shared,True,2,Wed,False,18.49,evening 18-24,kitchen_table_k1,kitchen,sink_k1,kitchen,"right room, wrong spot",0.2265,0.5483,2
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0150,bowl_shared_2,shared,True,2,Wed,False,18.52,evening 18-24,kitchen_table_k1,kitchen,sink_k1,kitchen,"right room, wrong spot",0.2268,0.5479,2
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0209,notebook_mara,personal,False,2,Wed,False,18.62,evening 18-24,chair_k1,kitchen,counter_k1,kitchen,"right room, wrong spot",0.0091,0.7106,11
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0162,backpack_mara,personal,False,2,Wed,False,18.66,evening 18-24,entry_hook_e1,entry,bedroom_floor_b1,bedroom,wrong room,0.0017,0.1381,2
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0158,glasses_mara,personal,False,2,Wed,False,18.77,evening 18-24,coffee_table_l1,living,kitchen_table_k1,kitchen,wrong room,0.0348,0.5174,11
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0192,bowl_shared_2,shared,True,2,Wed,False,18.82,evening 18-24,kitchen_table_k1,kitchen,sink_k1,kitchen,"right room, wrong spot",0.2296,0.5439,2
passive__tree_fixed__tree_anonymized,"tree LLM, fixed roots, anonymized [passive]",anonymized,q0189,laptop_mara,personal,False,2,Wed,False,19.69,evening 18-24,towel_rack_ba1,bathroom,kitchen_table_k1,kitchen,wrong room,0.0117,0.6150,11
